-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1011.9018	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1011.9018	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1011.9018	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422	-1150.422
