0.0	0.0
21.01	0.0
42.04	0.0
63.09	0.0
84.15	0.0
105.22	0.0
126.3	0.0
147.39	0.0
168.49	0.0
189.6	0.0
210.7	0.0
231.81	0.0
235.58	0.0
236.28	0.0
237.0	0.0
237.74	0.0
238.51	0.0
239.29	0.0
240.1	0.0
240.93	0.0
241.78	0.0
242.65	0.0
243.55	0.0
244.46	0.0
245.4	0.0
246.35	0.0
247.33	0.0
248.33	0.0
249.35	0.0
250.39	0.0
251.46	0.0
252.54	0.0
253.64	0.0
254.77	0.0
255.92	0.0
257.08	0.0
258.27	0.0
259.48	0.0
260.71	0.0
261.96	0.0
263.23	0.0
264.52	0.0
265.84	0.0
267.17	0.0
268.53	0.0
269.9	0.0
271.3	0.0
272.72	0.0
274.16	0.0
275.62	0.0
277.1	0.0
278.61	0.01
280.13	0.01
281.68	0.01
283.24	0.01
284.83	0.01
286.44	0.01
288.07	0.01
289.73	0.01
291.4	0.01
293.1	0.01
294.82	0.01
296.56	0.01
298.32	0.01
300.1	0.01
301.91	0.01
303.74	0.01
305.59	0.01
307.46	0.01
309.36	0.01
311.28	0.01
313.22	0.01
315.19	0.01
317.17	0.01
319.18	0.01
321.22	0.01
323.27	0.01
325.35	0.01
327.46	0.01
329.58	0.01
331.73	0.01
333.91	0.01
336.11	0.01
338.33	0.01
340.57	0.01
342.84	0.01
345.14	0.01
347.46	0.01
349.8	0.01
352.17	0.01
354.56	0.01
356.98	0.01
359.42	0.01
361.89	0.01
364.38	0.01
366.9	0.01
369.44	0.01
372.01	0.01
374.61	0.01
377.23	0.01
379.87	0.01
382.54	0.01
385.24	0.01
387.96	0.01
390.71	0.01
393.49	0.01
396.29	0.01
399.12	0.01
401.97	0.01
404.85	0.01
407.76	0.01
410.7	0.01
413.66	0.01
416.64	0.01
419.66	0.01
422.7	0.01
425.77	0.01
428.86	0.01
431.98	0.01
435.13	0.01
438.3	0.01
441.51	0.01
444.73	0.01
447.99	0.01
451.27	0.01
454.58	0.01
457.92	0.01
461.28	0.01
464.67	0.01
468.08	0.01
471.52	0.01
474.99	0.01
478.49	0.01
482.01	0.01
485.55	0.01
489.12	0.01
492.72	0.01
496.34	0.01
499.99	0.01
503.67	0.01
507.36	0.01
511.09	0.01
514.83	0.01
518.61	0.01
522.4	0.01
526.22	0.01
529.95	0.01
533.46	0.01
536.75	0.01
539.81	0.01
542.66	0.01
545.27	0.01
547.67	0.01
549.84	0.01
551.78	0.01
553.5	0.01
555.0	0.01
556.26	0.01
557.3	0.01
558.12	0.01
558.7	0.01
559.06	0.01
559.19	0.01
559.1	0.01
558.77	0.01
558.22	0.01
557.44	0.01
556.42	0.01
555.19	0.01
553.72	0.01
552.02	0.01
550.09	0.01
547.94	0.01
545.55	0.01
542.94	0.01
540.09	0.01
537.02	0.01
533.72	0.01
530.19	0.01
526.43	0.01
522.44	0.01
518.23	0.01
513.78	0.01
509.11	0.01
504.21	0.01
499.08	0.01
493.73	0.01
488.15	0.01
482.34	0.01
476.31	0.01
470.05	0.01
463.56	0.01
456.85	0.01
449.91	0.01
442.75	0.01
435.37	0.01
427.77	0.01
419.94	0.01
411.89	0.01
403.61	0.01
395.12	0.01
386.41	0.01
377.48	0.01
368.32	0.01
358.95	0.01
349.37	0.01
339.56	0.01
329.54	0.01
319.31	0.01
308.86	0.01
298.2	0.01
287.32	0.01
276.24	0.01
264.94	0.01
253.43	0.01
241.72	0.01
229.79	0.01
217.66	0.01
205.32	0.01
192.78	0.01
180.03	0.01
167.09	0.01
153.93	0.01
140.58	0.01
127.03	0.01
113.28	0.01
99.34	0.01
85.19	0.01
70.86	0.01
56.33	0.01
41.6	0.01
26.69	0.01
11.59	0.01
-3.71	0.01
-19.19	0.01
-34.85	0.01
-50.7	0.01
-66.73	0.01
-82.94	0.01
-99.34	0.01
-115.91	0.01
-132.65	0.01
-149.58	0.01
-166.68	0.01
-183.95	0.01
-201.39	0.01
-219.0	0.01
-236.78	0.01
-254.72	0.01
